labels,index,year,version,page,2500Bott,singlebott,scarcity,cognitive,external,internal,coordination,technical,demand,2500partner,singlepartner,advertising,nonuniform_progress,performance_constraints,user_heterogeneity,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",end_users,external_partners,substitutional_partners,paragraph
2.0,360.0,2011.0,2011.0,84.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"But the set-top box for streaming media has been a headache for at least a decade. First, there is an expectation that a STB should cost about $100. That was true in 2001, and it is still the case. The expectation stems from con- sumer price points for cable TV STBs that are not only purchased in 100,000 unit volume by the cable TV operators but are subsidized by recurring cable TV revenues and service con- tract periods. Unless you are buying by the pallet-load, the STB manufacturers generally won’t talk to you. But you can buy smaller quantities of what they make, as long as you can live with the functions they built in for the large cable TV operator. You can’t expect the STB to behave like a PC or browser, nor should you—it is designed to operate with an infrared remote control, and every STB handles the keycodes differently. Expect only one format to be supported, typically not the one you need. It gets worse. The STB will typically have a life of 1 or 2 years, and then it will be discontinued and replaced by an incompatible model."
0.0,320.0,2015.0,2015.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"As 4K video workflows move closer to the production mainstream, the progression of video standards from SD to 4K is important to understanding overall signal compatibility, which is critical for live video productions. Any workflow is only as strong as its weakest link. If you have to mix multiple video and computer inputs, and both record an archive and send a live stream video signal, you’re likely to find yourself working with a variety of video and computer resolutions, scan types, frame rates, and connections. When working with different signals, you might struggle to find a common signal. That is where converters and scalers come into play."
0.0,480.0,2017.0,2017.0,75.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"One of these is individualized ad-insertion integrated directly into live streams to provide a uniquely targeted experience for viewers that works across all platforms without the need for complex player integration.Another is continuously adding support for payment methods that are accessible to a global viewership that spans the full demographic spectrum.As OTT continues to evolve, operators need service providers with these kinds of dynamic solutions that allow them to be creative and monetize their content in a variety of ways while giving viewers more choice."
1.0,480.0,2012.0,2012.0,84.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,❑ Will your bandwidth be limited?
0.0,40.0,2013.0,2013.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"IT ALL STARTS WITH INGEST For video on demand (VOD), Azure Media Services offers multiple ingest options, including the ability to upload files over HTTP or HTTPS with advanced encryption standard (AES)-256 encryption, which should work well for small numbers of day-to-day uploads. For larger uploads, you can either use the Bulk Ingest .NET Library or a partner solution such as Aspera On Demand for Microsoft Windows Azure (go2sm.com/azureaspera), which runs Aspera transfer server software in the Windows Azure cloud. These transfers are secure and leverage Aspera’s patented fasp transport technology, which can dramatically accelerate transfer time over FTP and HTTP."
0.0,120.0,2014.0,2014.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"To enable even more precise targeting of playback capabilities, levels set maximums for parameters such as resolution and data rate within each profile. This is shown in Table 1, which shows the profiles and levels supported by all video-capable Apple devices. In the first column, you can see that the original iPod, through version 5g, could only play video encoded using the Baseline profile to Level 1.3, which meant 320x240 resolution at 30 fps at a maximum data rate of 768 kbps. In contrast, as with computers and OTT devices, the newest Apple devices can play pretty much any file you would care to throw at it. "
0.0,440.0,2013.0,2013.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Additional Features Beyond the target platforms and the number ofstreams, you also have to consider the features surrounding your video.For example, will closed caption support be a requirement? What about digitalrights management or advertising insertion? Fewstand-alone software encoders can handle theserequirements, or even low-end hardware encoders."
0.0,320.0,2022.0,2022.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Panopto integrates with most learning management systems (LMS). “If you drop videos in Teams or even to the Teams folder, they will show up as if they’re in Teams, so your viewers never have to leave the environment that they’re used to,” says Knowlton."
0.0,120.0,2013.0,2013.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"2. How Does The Solution Scale? Streaming just one channel 24 hours a day, seven days a week is a big increase in the amount of video being pumped through the workflow. Now multiply this by hundreds of channels and you can see the importance of an easily scalable solution for multiscreen live linear streaming. As we pointed out in the first question, relying on traditional hardware encoders where one source equals one input—even with newer high density encoders—you will quickly have to purchase and maintain racks and racks of new encoders to keep hundreds of channels streaming. This is why many content providers are looking for more flexible solutions. Using a cloud-based video workflow service to launch new streaming channels can be done quickly, since the hardware is already provisioned and ready to go."
0.0,240.0,2016.0,2016.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"7. Accessibility “We create a lot more content for the public than we do for ourselves, and the public audience is much larger,” says Bryan Walls, deputy program manager for the NASA Imagery Experts Program. “Most of our content is available to the public, and we can reach hundreds of thousands of people. We go out to a CDN, plus we also stream to Ustream, YouTube Live, and NASA TV satellite broadcast. "
2.0,240.0,2011.0,20112012.0,58.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"“Not yet my friend; not yet,” counsels Boxee’s Ronen.“It’s way too early to think about 3D, in my view,” echoes Louderback.“ We have tons of other things that need to be solved first.”"
2.0,320.0,2008.0,2008.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Everywhere we go, we are surrounded by screens pumping out video and speakers piping in audio. Good or bad, it is a way of life for most of the world—even more so for those of us who are hyper-connected. But how, exactly, are we interacting with new media, and how many different methods are we using to consume media? I decided to keep a schedule of the media that I interact with on a daily basis to see if there were any surprises. Fortunately for you, I distilled several days of media interaction into one for this column. Continue at your own risk."
0.0,520.0,2013.0,2013.0,93.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DVEO Elemental Technologies The Streaming industry has seen a lot of changes in the past couple of years with the greater adoption of IPTV / OTT.It has created more choice of content for viewers and challenges for content providers.
0.0,320.0,2015.0,2015.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"Sony: Worldwide reach for a press event Every year, Sony’s press conference at the opening of the National Association of Broadcasters (NAB) show in Las Vegas sets the tone for what is the premier venue for professional communication technology. For NAB 2015, Sony’s “Beyond Definition” theme was both captured and demonstrated by the webcast of the presentation using a Sony IP streaming camera to feed video and audio to the Wowza Streaming Cloud service for multiplatform distribution worldwide (wowza.com/wowzasony). Then, throughout NAB 2015, the same solution delivered live interviews from the show f loor to Sony’s global audience. "
2.0,80.0,2023.0,2023.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"The necessary technical component for integrating betting with the live game is synchronized ultra-low latency. Get that wrong, and legal issues could mount as well."
0.0,440.0,2022.0,2022.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"“Sports has always driven  demand. I don’t care if it’s linear, streaming, anything. It’s always been at the top along with news because it’s rare,” says Lorincz. “And if you’re a fan, you’re going to go where you need to go to watch what you need to watch, whether it’s that niche, local stuff or national or region al or even international. I go back to Red Bull  Days. Action sports wasn’t the thing. And all of a sudden, it popped up, and everybody could watch it. It wasn’t on television; it was streamed. The same thing happened with international sports that were trying to find expats in differ ent parts of the world. They could never watch cricket in San Jose, and all of a sudden, Willow TV pops up, and now it’s the thing on a global basis. It was scarce at one time, and now you can stream anything to anywhere. So, I think that’s not new. It’s just that people now know how to get to it on any device.”"
2.0,160.0,2011.0,20112012.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"YouTube Usage YouTube usage among our top 20 was nearly ubiquitous, with 19 of 20 sites having their own YouTube channels. The average number of videos uploaded was 281, with an average of 21 million channel views. Not surprisingly, the clear leader in YouTube views as Red Bull, with 196 million, with Nike second at 90 million (Figure 9)."
0.0,160.0,2019.0,2019.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"The Network Device Interface (NDI) protocol released by NewTek in 2016  is one of the fastest-growing elements of the live production, streaming, and broadcasting worlds today. Its rapid adoption and development have been astonishing, and it continues to grow into other areas as more and more companies add it into their workflow. And every year, more manufacturers and software developers are integrating it into their product offerings. NDI is enough of an industry force now that recent developments merit an in-depth look at its current state."
2.0,160.0,2011.0,2011.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Enhanced Movies – More than just streaming, the Microsoft Media Platform through Silverlight Enhanced Movies enables a movie-watching experience that rivals optical disc. Fans can explore a wealth of additional content about the movie, watch the latest trailers, participate in movie-related trivia games, and share clips on their favorite social networks, whether they are using a computer or their Windows Phone 7."
2.0,760.0,2019.0,2019.0,112.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"SOCIAL MEDIA Social media services get you a robust platform and eyeballs at no cost, but lack features like monetization and content protection—and most importantly, they lack live technical support. Even if you’re producing an event solely for distribution on these platforms, the best approach might be to produce to another platform that can syndicate to your selected social media sites. That way, if you experience any issues, you’ll have support options. "
2.0,240.0,2012.0,2012.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Quality control software has been around for a while now; for an overview of the category and quick look at four entrants, check out “Quality Control Roundup: Catch the Mistakes Before They Go Live“ (http://go2sm.com/ qualitycontrol). Producing files for adaptive streaming throws some new wrinkles into the mix, however, both from a format and a management perspective. One of the first products that attempts to simplify QC for adaptive streams is Venera Technologies’ Pulsar, which By Jan Ozer Figure 1. Creating a template in Pulsar now can analyze adaptive streams produced for HTTP Live Streaming (HLS) and Smooth Streaming, but not HTTP Dynamic Streaming (HDS). In this review I take a look at Pulsar as a whole, with a focus on these new adaptive streaming related capabilities."
0.0,360.0,2020.0,2020.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"However, while that process is taking place, there are a number of ways to create hype for that video.For years now, audiences have wanted to connect on a deeper level with the brands and companies they interact with.Sharing the behind-the-scenes content that comes from creating a video is a great way to pull back the curtain and forge a connection with your audience."
2.0,160.0,2008.0,2008.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"MobiTV has long been a leader in the mobil video player space, but it has recently entered the content delivery server space as well because the features they wanted weren’t available in other available servers, says company president and co-founder Peter Scanlan."
