index,year,version,page,paragraph,2500Bott,singlebott,bott_list,stage,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transcational,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,transactional,Song_Column_5,Z
80.0,2014.0,July-August-2014,14.0,"When Daniel started making more from his YouTube channel than his photography business, he quit and became a full-time YouTuber.He joined an MCN—Broadband TV—but isn’t motivated by sponsorships or branding deals. So far he’s content to work with YouTube ad revenue alone. For Daniel, running his channel like a business means the freedom to do work he enjoys in his own way.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,
160.0,2014.0,July-August-2014,21.0,"During the test, confirm the stream is working to all your end user devices, such as desktops, iPads, phones, set-top boxes, and any other planned distributions.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
200.0,2014.0,July-August-2014,28.0,"Scripps looked to Zencoder to transcode 50,000 files to HTTP Live Streaming format (HLS), which proved very efficient.“We originally thought the cloud would be a one-off operation, but it worked so well that we continued to use it for other burst operations and for certain normal production encodes,” Zebroski says.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
40.0,2014.0,June-2014,8.0,"It was Be Inspired’s work on socially responsible projects that led to its first TEDx commission. Once word got out that the company could produce to the TEDx video guidelines, new projects followed. stay on for 3 seconds and then it fades into the talks and it’s the same at the end.” TED has the same rigorous guidelines in how TEDx videos are shared online. Chambers says it’s his company’s commitment to video quality that set it apart.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
120.0,2014.0,June-2014,24.0,"A decade ago, HTDV adoption outpaced HD content, which outpaced HD video cameras. But 4K will reverse this progression order and 4K capable video device sales will outpace UltraHD TV set adoption, and instead of watching 4K over a digital cable connection and settop box, consumers will stream 4K content to their UHDTV, UHD mobile devices, and UHD computer monitors. The April 2014 release of the UHD-capable Samsung Galaxy S5 single-handedly ensured that 4K video will become a consumer-adopted technology long before it makes it into our homes as our primary way to consume television and movies. The two previous generations of Galaxy phones sold around 40 million devices globally in 6 months, and the traditional 2-year hardware renewal cycle from those original Galaxy S3 customers will ensure similar numbers for the Ultra High Definition video-capable Galaxy S5.",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
160.0,2014.0,June-2014,30.0,"Delivery Codec 4K delivery is much simpler than the wide range of HD and SD delivery options, but there are some caveats. Video tape, DVDs, and Blu-ray Discs are not 4K-compatible, so the most viable 4K delivery options include online delivery and on a hard drive or memory stick for local playback. For online 4K playback, there are fewer options than with HD, and YouTube can be a good place to start. Initially I didn’t think that YouTube 4K support, such as YouTube Live (YouTube’s webcasting service) was available to all users, but both were enabled on a new YouTube account I created that is linked to my Gmail account. ",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
40.0,2014.0,March-2014-(sourcebook),12.0,"It picked up the Kevin Spacey-powered remake of the U.K.’s House of Cards. Lilyhammer, with Sopranos star Steven Van Zandt, kicked off a second season in the middle of December; cult favorite Arrested Development got a fourth season; and Hemlock Grove, Orange Is the New Black, and Bad Samaritans saw their first seasons debut on the streaming service. Netflix also broke the “episode a week” tradition when it started making full seasons available all at once. Since Netflix users like to binge on an entire season in a week, why make them wait week after week for a new episode? With no advertising slots to fill, Netflix realized that it didn’t need to take television’s 3 months for the story to unfold; it could do it all at once and let its viewers watch at their own pace and on their own terms.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
80.0,2014.0,March-2014-(sourcebook),25.0,"Smartphones still see more video views than tablets, most likely due to a better penetration. The major demographic that is hooked into mobile video are the Millennials in the 25–34-year-old range. They are consuming 200% more video content on their smartphones and tablets according to a study commissioned by YuMe. They also watch the least live TV, which may account for their uptick in mobile video viewing as well as the largest portion of all forms of video content consumption. The study also found that, among Millennials, tablets are more popular than smartphones for video viewing.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
120.0,2014.0,March-2014-(sourcebook),30.0,"2013 clearly delivered on the reality, if not quite the hype, of the “cord-cutting” trend that has led many a Millennial astray in the eyes of the big media conglomerates, away from the living room television as a programmed source of time-sensitive entertainment. ",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
160.0,2014.0,March-2014-(sourcebook),36.0,"The FCC has yet to determine whether it will contest the ruling or issue similar guidance, but the game’s afoot when it comes to OTT’s challenge to the established MVPD community. We’ll keep a close eye on this throughout 2014. ",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
200.0,2014.0,March-2014-(sourcebook),40.0,"Why are video cookie-driven digital ads so annoying to consumers? They separate them from the content they’re trying to engage in, and the targeting is too vague to be helpful.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
240.0,2014.0,March-2014-(sourcebook),46.0,"As the online video advertising industry continues to expand and mature, there might be other factors that become driving forces. Creativity in video advertising is becoming more vital, especially with branded content where the brand wants to be seen but does not want to engage in overt advertising. There’s also going to be the question of how TV advertisers will reach Millennials and the following generations who might grow up without ever having pay TV in their homes. If they’re watching TV content online, they might never see those ads you pay so much to put in front of that exact audience. Cable companies have worked to implement authentication for TV Everywhere offerings, forcing a check of whether the viewer has a pay TV subscription before allowing the content to be viewed, but that could work to just further alienate entire generations who do not see the value in spending $50–$100 a month on pay TV when they can watch ad-supported or subscription-based VOD online. Native advertising, where the advertisement looks like it is part of a content feed or newsfeed, is big right now, but the Federal Trade Commission just warned the industry that it may have overstepped the bounds of legality already. So it could end up that strict regulations on that form of potentially deceptive advertising crop up in 2014.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,
320.0,2014.0,March-2014-(sourcebook),56.0,"A traditional CDN can also be used within the firewall to deliver data and media content, but the cost effec-tiveness of using an external CDN for internal delivery has always faced the same financial hurdle that today’s cloud-only solutions face.",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
400.0,2014.0,March-2014-(sourcebook),68.0,"AVC Advanced video coding (AVC), also known as either H.264 (the International Telecommunications Unions, or ITU, standard) or MPEG-4 Part 10 (the MPEG standard), has been the go-to compression scheme for several years. Able to scale from lower bitrates to high-definition content, AVC is versatile enough to be used for low-latency scenarios (such as videoconferencing), traditional online delivery, on-demand video, and Blu-ray discs.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
440.0,2014.0,March-2014-(sourcebook),73.0,"The reasoning, it later turned out, was that Google was in talks to acquire On2’s technology assets and asked the company to hold release of VP8 until it could be let out into the wild under the Google brand. That process took longer than anyone would have liked, and Google failed to get traction in the marketplace with VP8, rebranded as WebM, partly due to the same types of licensing issues it had faulted MPEG LA for with AVC.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
480.0,2014.0,March-2014-(sourcebook),78.0,"Shortly after Thanksgiving, Verizon pulled out the purse again, this time for a content delivery network (CDN) purchase in the form of EdgeCast.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
840.0,2014.0,March-2014-(sourcebook),147.0,"On top of this, another critical feature that CDNs bring is the ability to invest extensively into their own workflow’s logging and the reports and analytics that can be driven from that data. While each CDN customer will have different interests in this Big Data set, building analytics and reporting is a major undertaking for an individual enterprise. However, for a CDN to do this job once—but then make it available for hundreds of customers—there is a valuable centralization of resources that generally can provide CDN clients with much better insight into the success of their content delivery than they could reasonably build for themselves. In a world where content delivery is increasingly being monetized, this is an incredibly important function. CDNs do this very well, and those that provide the critical details that can be trusted and form the basis for a content distribution rights deal become valuable partners for content deals.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1000.0,2014.0,March-2014-(sourcebook),167.0,"Cost To a degree, the most significant advantage of the live streaming service provider (LSSP) class of products is cost. Many are free, some with limitations on the number of viewers or video quality; some are advertising-supported, which may be inappropriate for many presentations. Still, if the budget dollars aren’t there and you need to get the word out, LSSPs are an alternative. ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
80.0,2014.0,May-2014,12.0,"Acorn TV Takes Root Acorn started more than 20 years ago, long before streaming video took hold, by importing British television shows to the U.S. first on VHS, and later on DVD and Blu-ray Disc. At the time there were far fewer outlets for British programming in the United States. As a result, Acorn’s catalog found a niche but enthusiastic audience.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
120.0,2014.0,May-2014,18.0,"“It is, it is,” Walters says. “We feel like it’s worth it. There’s a lot of complexity that goes into shooting these things even though you’re using a camera built into an iPhone. It’s still pretty complex to complete them, but I think if you could have differentiating content out there that helps your customer -- inspires or empowers your customer -- it gives them a level of confidence that they can complete a project or it gives them a level of confidence in you as a brand. You are providing them something of value, and they’re like, ‘Man, every time I turn around Lowe’s is always there to help me understand how to do something or give me the knowledge to do something that I didn’t even know existed.’ It’s worth that effort because we’ve got to make sure that we are focusing on our customer and putting them first in our efforts.”",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,
240.0,2014.0,May-2014,31.0,"Many enterprise IT departments are wary of consumer technology infiltrating their corporate culture lest they weaken security, cause workplace distractions, or worse. That was the case with spreadsheet software in the 1980s, personal printers in the 1990s, USB flash drives in the 2000s, and mobile phones and tablets in the last half decade. Today, the fear is about “wearables,” most prominently, the nascent Google Glass. With its video camera, voice commands, and record-what-you-see orientation, it is both appealing and appalling to corporate users. ",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
280.0,2014.0,May-2014,38.0,"DASH and OTT Services In the larger video ecosystem, the major OTT video distributors are indeed the most active DASH implementers. Netflix started using DASH while it was not yet a finalized standard, and it has become the reference format for all new devices deployments and that almost all existing applications have been updated to support it. As Netflix wants to maximize the use of HTML5 players, DASH is in a perfect position—it can easily be handled by Java Scriptbased heuristics and the Media Source Extension (MSE) mechanism that is currently expanding to all browsers. Netflix actually uses only a subset of the DASH standard: the ISO Base Media File format that is used for the video fragments packaging. ",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
320.0,2014.0,May-2014,41.0,"“We think that DASH is a natural evolution point for customers who are on HTTP Dynamic Streaming (HDS) today, but we have no plans to end of life anything, neither RTMP nor HDS,” she says. “But certainly we see DASH as a great promise of support across many different platforms.” ",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
440.0,2014.0,May-2014,56.0,"Finally, Ustream’s LiveAd feature allowed Experian to meet greatly expanded viewer targets for the event. Here’s how LiveAd works: Before the event, Ustream meets with Experian to identify their target audience and set viewer targets. Then, Ustream creates a media plan that identifies websites that align with those targets. Ustream distributes the content to these websites during the event, spilling over to rebroadcasts or on-demand broadcasts if the targets aren’t met. To harvest leads, viewers who click the player in the embedded website are taken to an Experian page where they can enter contact and other information.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
680.0,2014.0,May-2014,82.0,"Today video creation solutions  accelerates innovation, decreases  Let’s take a look at one part of this are widely distributed. Enterprise  time-to-market, and facilitates “crowd  puzzle, the enterprise video ecosystem,  video capture now originates from an  wisdom” via social sharing.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
720.0,2014.0,May-2014,87.0,"Many enterprises are finding it hard  to navigate through rapidly evolving video technologies and applications to implement the solution that best suits their needs.This is further complicated by the need to integrate effectively into existing enterprise tools, infrastructure and portals.There are numerous types of solutions, best of breed  focused on different aspects of content capture, upload, transcoding, media management, publishing, syndication, streaming, access control, security, and analytics.There are comprehensive solutions also, which aim to simplify rich media management across the enterprise for both internal and external purposes.It can be daunting to identify the right solution for your business.If you are an organization looking to centralize a video implementation strategy, or expand certain capabilities, we recommend that you review the list of key features and capabilities we have assembled below.These should be part of your evaluation and decision process, and are essential for a long term video solution.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
840.0,2014.0,May-2014,99.0,"Pervasive Simplicity Apple products continue to remind us that ease of use and an elegant UI are key to mass adoption and, ultimately, productivity gains. Every aspect of your EVP, from the end user UX to the REST APIs, must be carefully designed and architected in a way that provides simplicity for application users and developers alike. ",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
40.0,2014.0,November-December-2014,6.0,"In last month’s Streams of Thought column (go2sm.com/spidermanrule), I wrote about three quality issues the industry needs to solve as quickly as possible: artifacting, AV synchronization, and buffering.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
160.0,2014.0,November-December-2014,24.0,"Steele gives the example of a promotional video that a client, real estate contractor CGL, wanted Sovee to translate into Spanish and Arabic. The original English video was 2 minutes long, but went to 2:36 in Spanish and 2:45 in Arabic. (Both videos can be viewed at etheatershowcase.sovee.com.)",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
200.0,2014.0,November-December-2014,30.0,"Our Test Systems Let’s take a look at the two tested systems and then move to our updated quality and performance tests. As an overview, we tested the fastest system each vendor could provide in a single box. For Elemental, this was the Elemental Server, and our test system was configured with a 2.7 GHz 12-core (24 with HTT) Intel Xeon E5-2697 v2 CPU, with two NVIDIA K10 Tesla GPUs, with 16GB of RAM and running CentOS. Elemental Technologies declined to provide current pricing for the system, though the last time we looked, in May 2012, the system cost $25,950 (go2sm.com/elementalreview).",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
200.0,2014.0,October-2014,35.0,"Using Twitter Hashtags in Webcasts Twitter doesn’t automatically connect the entire viewing audience, but the use of a hashtag makes it easier for viewers to connect with other viewers who are tweeting about their viewing experience. They first have to search for the hashtag on Twitter or a social media management system like Hootsuite.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
400.0,2014.0,October-2014,62.0,"Over the last half decade, the industry has largely focused on solving the technology issues related to what we collectively referred to as “online video.” Today those two words have little meaning; there is no longer a delineation between “online” and other video in the minds of consumers. Video is just video, and people expect to be able to access it anywhere, on any device, at any time, and in virtually any location.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
560.0,2014.0,October-2014,79.0,"If DASH-IF’s initial intent was to design interoperability points with a universal reach within the industry, history has shown that that was not fully possible, as DASH has been adopted by different ecosystem segments, from Over-the-Top (OTT) streaming to desktop and mobile devices to Broadcast to Mobile—all with slightly different requirements, design approaches, and engineering traditions. However, DASH-IF believes its interoperability points are well suited for the common OTT desktop & mobile use cases, and now works on facilitating convergence between the mentioned sectors. The benefit of convergence in terms of reducing the cost of deployment for everybody in the chain is substantial, and thus the DASH-IF fills a crucial role in the industry as the coordination and interoperability hub between various standardization bodies integrating DASH into their specifications.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
40.0,2014.0,September-2014,6.0,"This, in turn, may spur adoption of fourth-generation (LTE or LTE-A) network capabilities by the mobile network operators, paving the way towards higher-quality streaming throughout Europe. These upgrades need to happen, as Europe risks lagging further behind Asia and even North America, at least when it comes to throughput capabilities for mobile streaming.",1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
120.0,2014.0,September-2014,20.0,"The problem is, major studios and broadcasters know that on most 4K TV sets at normal living room viewing distances, 4K footage viewed on an existing 4K TV set won’t look much different than HD video viewed on a 1080p display. So they’re waiting for 4K sets that support 10bit displays, higher dynamic range displays, or both, which will necessitate remastering, but will make their content look much better than existing 1080p displays. In their view, more colors and greater dynamic range delivers a better experience than simply adding pixels.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
160.0,2014.0,September-2014,23.0,"For consumers, OTT is a dream come true. Consumers are finally able to access the content they want, when they want it, from any device. No more waiting until Sunday at 9 p.m. for a favorite show. No more paying for hundreds of channels just to get six standbys. News junkies can say goodbye to several pounds of unwanted classified ads on the doorstep every Sunday. And we’ve all stopped buying entire CDs just to hear two good songs.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
440.0,2014.0,September-2014,53.0,"No matter what tools you use to create them, captions are a crucial addition to your video workflow. Beyond accessibility for deaf and hard of hearing viewers, captions improve SEO rankings, enhance video consumption in louder environments, and often improve viewer comprehension. Particularly for longtail VOD-type clips, which can be captioned with minimal expense and effort, captioning can be a very wise investment. ",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
